,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
855,Bryce McGuire,Wyatt Russell,Kerry Condon,AmÃ©lie Hoeferle,Horror,night swim,Wyatt Russell Kerry Condon AmÃ©lie Hoeferle Bryce McGuire Horror
856,Josh Forbes,Jonah Ray,Kiran Deol,Randee Heller,Comedy Horror Music,destroy all neighbors,Jonah Ray Kiran Deol Randee Heller Josh Forbes Comedy Horror Music
857,Andrew Baird,Alex Pettyfer,Guy Pearce,Crystal Yu,Horror Thriller,sunrise,Alex Pettyfer Guy Pearce Crystal Yu Andrew Baird Horror Thriller
858,Jon Keeyes,Alice Eve,Antonio Banderas,Paul Reid,Mystery Thriller Crime Horror,cult killer,Alice Eve Antonio Banderas Paul Reid Jon Keeyes Mystery Thriller Crime Horror
859,Erik Bloomquist,Devin Druid,Amy Hargreaves,Naomi Grace,Horror Thriller Comedy,founders day,Devin Druid Amy Hargreaves Naomi Grace Erik Bloomquist Horror Thriller Comedy
860,Mike Taylor,Joey Collins,Ena O'Rourke,Jesse Milliner,Horror,there is a monster,Joey Collins Ena O'Rourke Jesse Milliner Mike Taylor Horror
861,Olivia West Lloyd,Jennifer Kim,Kentucker Audley,Marin Ireland,Drama Thriller Horror,somewhere quiet,Jennifer Kim Kentucker Audley Marin Ireland Olivia West Lloyd Drama Thriller Horror
862,Zelda Williams,Kathryn Newton,Cole Sprouse,Liza Soberano,Comedy Horror Romance,lisa frankenstein,Kathryn Newton Cole Sprouse Liza Soberano Zelda Williams Comedy Horror Romance
863,"Adam Newacheck	(director); Holly Kenney (screenplay); Holly Kenney, Brendin Brown, Paris Nicole, Radek Antczak, Teddy Spencer",Holly Kenney,Brendin Brown,Paris Nicole,Horror Thriller,stranger in the woods,"Holly Kenney Brendin Brown Paris Nicole Adam Newacheck	(director); Holly Kenney (screenplay); Holly Kenney, Brendin Brown, Paris Nicole, Radek Antczak, Teddy Spencer Horror Thriller"
864,Claudio FÃ¤h,Colm Meany,Phyllis Logan,Will Attenborough,Thriller Horror Action,no way up,Colm Meany Phyllis Logan Will Attenborough Claudio FÃ¤h Thriller Horror Action
865,Teresa Sutherland,Georgina Campbell,Nick Blood,Wai Ching Ho,Horror,"lovely, dark, and deep",Georgina Campbell Nick Blood Wai Ching Ho Teresa Sutherland Horror
866,Kourosh Ahari,Danielle Deadwyler,Aldis Hodge,Edwin Hodge,Science Fiction Fantasy Horror,parallel,Danielle Deadwyler Aldis Hodge Edwin Hodge Kourosh Ahari Science Fiction Fantasy Horror
867,Jeff Wadlow,DeWanda Wise,Tom Payne,Taegen Burns,Horror Mystery Thriller,imaginary,DeWanda Wise Tom Payne Taegen Burns Jeff Wadlow Horror Mystery Thriller
868,"Paul China, Benjamin China (directors/screenplay); Phoebe Tonkin, Lamorne Morris, Madison Hu",Phoebe Tonkin,Lamorne Morris,Madison Hu,Horror,night shift,"Phoebe Tonkin Lamorne Morris Madison Hu Paul China, Benjamin China (directors/screenplay); Phoebe Tonkin, Lamorne Morris, Madison Hu Horror"
869,Michael Mohan,Sydney Sweeney,Ãlvaro Morte,Benedetta Porcaroli,Horror Mystery Thriller,immaculate,Sydney Sweeney Ãlvaro Morte Benedetta Porcaroli Michael Mohan Horror Mystery Thriller
870,"Cameron and Colin Cairnes (directors/screenplay); David Dastmalchian, Laura Gordon, Ian Bliss, Fayssal Bazzi, Ingrid Torelli, Rhys Auteri, Georgina Haig, Josh Quong Tart",David Dastmalchian,Laura Gordon,Ian Bliss,Horror,late night with the devil,"David Dastmalchian Laura Gordon Ian Bliss Cameron and Colin Cairnes (directors/screenplay); David Dastmalchian, Laura Gordon, Ian Bliss, Fayssal Bazzi, Ingrid Torelli, Rhys Auteri, Georgina Haig, Josh Quong Tart Horror"
871,Diane Foster,Miles Cooper,Diane Foster,Kelly Grant,Horror Comedy Fantasy,easter bloody easter,Miles Cooper Diane Foster Kelly Grant Diane Foster Horror Comedy Fantasy
872,Arkasha Stevenson,Nell Tiger Free,Tawfeek Barhom,SÃ´nia Braga,Horror,the first omen,Nell Tiger Free Tawfeek Barhom SÃ´nia Braga Arkasha Stevenson Horror
873,Derek Pike,Scout Taylor-Compton,Ryan Merriman,Chris Zylka,Horror Thriller,model house,Scout Taylor-Compton Ryan Merriman Chris Zylka Derek Pike Horror Thriller
874,Ben Brewer,Nicolas Cage,Jaeden Martell,Maxwell Jenkins,Science Fiction Thriller Horror,arcadian,Nicolas Cage Jaeden Martell Maxwell Jenkins Ben Brewer Science Fiction Thriller Horror
875,Kiah Roache-Turner,Ryan Corr,Alyla Browne,Penelope Mitchell,Horror,sting,Ryan Corr Alyla Browne Penelope Mitchell Kiah Roache-Turner Horror
876,"Matt Bettinelli-Olpin, Tyler Gillett",Melissa Barrera,Dan Stevens,Alisha Weir,Horror Thriller,abigail,"Melissa Barrera Dan Stevens Alisha Weir Matt Bettinelli-Olpin, Tyler Gillett Horror Thriller"
877,Caitlin Cronenberg,Jay Baruchel,Emily Hampshire,Peter Gallagher,Thriller Horror Science Fiction,humane,Jay Baruchel Emily Hampshire Peter Gallagher Caitlin Cronenberg Thriller Horror Science Fiction
878,Ante Novakovic,Shawnee Smith,Taryn Manning,Drew Moerlein,Horror Thriller,bloodline killer,Shawnee Smith Taryn Manning Drew Moerlein Ante Novakovic Horror Thriller
879,"Spenser Cohen, Anna Halberg (directors/screenplay); Harriet Slater, Adain Bradley, Avantika, Wolfgang Novogratz, Humberly GonzÃ¡lez, Larsen Thompson, Jacob Batalon",Harriet Slater,Adain Bradley,Avantika,Horror,tarot,"Harriet Slater Adain Bradley Avantika Spenser Cohen, Anna Halberg (directors/screenplay); Harriet Slater, Adain Bradley, Avantika, Wolfgang Novogratz, Humberly GonzÃ¡lez, Larsen Thompson, Jacob Batalon Horror"
880,Jane Schoenbrun,Justice Smith,Brigette Lundy-Paine,Helena Howard,Drama Horror,i saw the tv glow,Justice Smith Brigette Lundy-Paine Helena Howard Jane Schoenbrun Drama Horror
881,John Rosman,Sonya Walger,Hayley Erin,Tony Amendola,Horror Thriller Mystery Science Fiction,new life,Sonya Walger Hayley Erin Tony Amendola John Rosman Horror Thriller Mystery Science Fiction
882,Renny Harlin,Madelaine Petsch,Froy Gutierrez,Gabriel Basso,Horror Thriller,the strangers: chapter 1,Madelaine Petsch Froy Gutierrez Gabriel Basso Renny Harlin Horror Thriller
883,Rick Bieber,Derek Smith,Katrina Bowden,Rob Schneider,Horror Thriller,dead wrong,Derek Smith Katrina Bowden Rob Schneider Rick Bieber Horror Thriller
884,Castille Landon,Diane Keaton,Kathy Bates,Alfre Woodard,Horror,summer camp,Diane Keaton Kathy Bates Alfre Woodard Castille Landon Horror
885,L. Van Dyke Siboutszen,Noah LaLonde,Jay J. Bidwell,Arthur Cartwright,Horror Comedy Thriller Fantasy,deer camp '86,Noah LaLonde Jay J. Bidwell Arthur Cartwright L. Van Dyke Siboutszen Horror Comedy Thriller Fantasy
886,Ishana Night Shyamalan,Dakota Fanning,Georgina Campbell,Olwen FouÃ©rÃ©,Fantasy Mystery Thriller Horror,the watchers,Dakota Fanning Georgina Campbell Olwen FouÃ©rÃ© Ishana Night Shyamalan Fantasy Mystery Thriller Horror
887,Ariel Vida,Bethlehem Million,Alex Essoe,Ally Ioannides,Horror Thriller,trim season,Bethlehem Million Alex Essoe Ally Ioannides Ariel Vida Horror Thriller
888,James Croke,Sasha Luss,Alexis Ren,unknown,Science Fiction Thriller Horror,latency,Sasha Luss Alexis Ren unknown James Croke Science Fiction Thriller Horror
889,"M. A. Fortin, Joshua John Miller (directors/screenplay); Russell Crowe, Ryan Simpkins, Sam Worthington, Chloe Bailey, Adam Goldberg, David Hyde Pierce",Russell Crowe,Ryan Simpkins,Sam Worthington,Horror Thriller,the exorcism,"Russell Crowe Ryan Simpkins Sam Worthington M. A. Fortin, Joshua John Miller (directors/screenplay); Russell Crowe, Ryan Simpkins, Sam Worthington, Chloe Bailey, Adam Goldberg, David Hyde Pierce Horror Thriller"
890,Jeff Celentano,Edward Baker-Duly,Pandora Clifford,Maggie Grace,Horror Thriller Drama Crime Mystery,blackwater lane,Edward Baker-Duly Pandora Clifford Maggie Grace Jeff Celentano Horror Thriller Drama Crime Mystery
891,Michael Sarnoski,Lupita Nyong'o,Joseph Quinn,Alex Wolff,Horror Science Fiction Thriller,a quiet place: day one,Lupita Nyong'o Joseph Quinn Alex Wolff Michael Sarnoski Horror Science Fiction Thriller
892,Brian Follmer,Kerri Lee Romeo,Adam Leotta,Brian Follmer,Horror Thriller Romance,little deaths,Kerri Lee Romeo Adam Leotta Brian Follmer Brian Follmer Horror Thriller Romance
893,Ti West,Mia Goth,Elizabeth Debicki,Moses Sumney,Horror Crime Mystery,maxxxine,Mia Goth Elizabeth Debicki Moses Sumney Ti West Horror Crime Mystery
894,Conor Soucy,Samuel Dunning,Tana Sirois,Samantha Hill,Horror Thriller,dead whisper,Samuel Dunning Tana Sirois Samantha Hill Conor Soucy Horror Thriller
895,Ali Zamani,Denise Richards,Cuba Gooding Jr.,Randy Couture,Horror Action Fantasy Adventure,angels fallen: warriors of peace,Denise Richards Cuba Gooding Jr. Randy Couture Ali Zamani Horror Action Fantasy Adventure
896,Osgood Perkins,Maika Monroe,Nicolas Cage,Blair Underwood,Crime Horror Thriller,longlegs,Maika Monroe Nicolas Cage Blair Underwood Osgood Perkins Crime Horror Thriller
897,Alejandro BruguÃ©s,Bob Gunton,Peyton List,Briana Middleton,Horror,the inheritance,Bob Gunton Peyton List Briana Middleton Alejandro BruguÃ©s Horror
898,Gino J.H. McKoy,Eric Roberts,Ken Lawson,Emily Hall,Horror Science Fiction Thriller,lumina,Eric Roberts Ken Lawson Emily Hall Gino J.H. McKoy Horror Science Fiction Thriller
899,Dwain Worrell,Jonathan Rosenthal,Tamara Perry,unknown,Science Fiction Horror Thriller,the abandon,Jonathan Rosenthal Tamara Perry unknown Dwain Worrell Science Fiction Horror Thriller
900,Damian Mc Carthy,Gwilym Lee,Carolyn Bracken,Tadhg Murphy,Horror,oddity,Gwilym Lee Carolyn Bracken Tadhg Murphy Damian Mc Carthy Horror
901,Phil Volken,Dean Cameron,Garrett Wareing,Isabel Gravitt,Thriller Horror,dead sea,Dean Cameron Garrett Wareing Isabel Gravitt Phil Volken Thriller Horror
902,Marcus Dunstan,Jade Pettyjohn,JoJo Siwa,Jennifer Ens,Horror Thriller,amfad all my friends are dead,Jade Pettyjohn JoJo Siwa Jennifer Ens Marcus Dunstan Horror Thriller
903,Tilman Singer,Hunter Schafer,Dan Stevens,Jessica Henwick,Horror Mystery Science Fiction,cuckoo,Hunter Schafer Dan Stevens Jessica Henwick Tilman Singer Horror Mystery Science Fiction
904,Fede Ãlvarez,Cailee Spaeny,David Jonsson,Archie Renaux,Science Fiction Horror Thriller,alien: romulus,Cailee Spaeny David Jonsson Archie Renaux Fede Ãlvarez Science Fiction Horror Thriller
905,Lee Daniels,Andra Day,Glenn Close,Aunjanue Ellis-Taylor,Horror Thriller,the deliverance,Andra Day Glenn Close Aunjanue Ellis-Taylor Lee Daniels Horror Thriller
906,Michael Leavy,Charles Edwin Powell,Danielle Harris,Jeffrey Combs,Horror Action Thriller,stream,Charles Edwin Powell Danielle Harris Jeffrey Combs Michael Leavy Horror Action Thriller
907,JT Mollner,Willa Fitzgerald,Kyle Gallner,Madisen Beaty,Crime Horror Thriller,strange darling,Willa Fitzgerald Kyle Gallner Madisen Beaty JT Mollner Crime Horror Thriller
908,Quinn Armstrong,Steve Pinder,Michael J. Cline,Maya Jeyam,Horror,the exorcism of saint patrick,Steve Pinder Michael J. Cline Maya Jeyam Quinn Armstrong Horror
909,Chris Weitz,John Cho,Katherine Waterston,Havana Rose Liu,Horror Science Fiction Thriller,afraid,John Cho Katherine Waterston Havana Rose Liu Chris Weitz Horror Science Fiction Thriller
910,Quinn Armstrong,Michael Kunicki,Quinn Armstrong,Jordan Mullins,Horror Thriller Drama,wolves against the world,Michael Kunicki Quinn Armstrong Jordan Mullins Quinn Armstrong Horror Thriller Drama
911,Tim Burton,Michael Keaton,Winona Ryder,Catherine O'Hara,Comedy Horror Fantasy,beetlejuice beetlejuice,Michael Keaton Winona Ryder Catherine O'Hara Tim Burton Comedy Horror Fantasy
912,"The Eggers Brothers (directors/screenplay); Brandy Norwood, Andrew Burnap, Neal Huff, Kathryn Hunter",Brandy Norwood,Andrew Burnap,Neal Huff,Horror Mystery,the front room,"Brandy Norwood Andrew Burnap Neal Huff The Eggers Brothers (directors/screenplay); Brandy Norwood, Andrew Burnap, Neal Huff, Kathryn Hunter Horror Mystery"
913,Quinn Armstrong,Jordan Myers,Maya Jeyam,Tony White,Horror,dead teenagers,Jordan Myers Maya Jeyam Tony White Quinn Armstrong Horror
914,James Watkins,James McAvoy,Mackenzie Davis,Aisling Franciosi,Horror Thriller,speak no evil,James McAvoy Mackenzie Davis Aisling Franciosi James Watkins Horror Thriller
915,Coralie Fargeat,Demi Moore,Margaret Qualley,Dennis Quaid,Drama Horror Science Fiction,the substance,Demi Moore Margaret Qualley Dennis Quaid Coralie Fargeat Drama Horror Science Fiction
916,Colm McCarthy,Sam Claflin,Antonia Thomas,Frankie Corio,Horror Thriller,bagman,Sam Claflin Antonia Thomas Frankie Corio Colm McCarthy Horror Thriller
917,Natalie Erika James,Julia Garner,Jim Sturgess,Dianne Wiest,Horror Thriller,apartment 7a,Julia Garner Jim Sturgess Dianne Wiest Natalie Erika James Horror Thriller
918,Alexandre Aja,Halle Berry,Percy Daggs IV,Anthony B. Jenkins,Horror Thriller,never let go,Halle Berry Percy Daggs IV Anthony B. Jenkins Alexandre Aja Horror Thriller
919,E. L. Katz,Samara Weaving,Vic Carmen Sonne,Katariina Unt,Action Horror,azrael,Samara Weaving Vic Carmen Sonne Katariina Unt E. L. Katz Action Horror
920,Evan Marlowe,James Marsters,Hana Mae Lee,Christopher McDonald,Horror Animation,abruptio,James Marsters Hana Mae Lee Christopher McDonald Evan Marlowe Horror Animation
921,"Karrie Crouse, Will Joines",Sarah Paulson,Annaleigh Ashford,Ebon Moss-Bachrach,Horror Thriller,hold your breath,"Sarah Paulson Annaleigh Ashford Ebon Moss-Bachrach Karrie Crouse, Will Joines Horror Thriller"
922,Spider One,Krsy Fox,Elizabeth Phoenix Caro,Jon Sklaroff,Horror,little bites,Krsy Fox Elizabeth Phoenix Caro Jon Sklaroff Spider One Horror
923,Damien Leone,Lauren LaVera,Elliot Fullam,Samantha Scaffidi,Horror Thriller Crime,terrifier 3,Lauren LaVera Elliot Fullam Samantha Scaffidi Damien Leone Horror Thriller Crime
924,Parker Finn,Naomi Scott,Rosemarie DeWitt,Kyle Gallner,Horror Mystery Thriller,smile 2,Naomi Scott Rosemarie DeWitt Kyle Gallner Parker Finn Horror Mystery Thriller
925,Caroline Lindy,Melissa Barrera,Tommy Dewey,Edmund Donovan,Horror Romance Comedy,your monster,Melissa Barrera Tommy Dewey Edmund Donovan Caroline Lindy Horror Romance Comedy
926,"Scott Beck and Bryan Woods (directors/screenplay); Hugh Grant, Sophie Thatcher, Chloe East",Hugh Grant,Sophie Thatcher,Chloe East,Horror Thriller,heretic,"Hugh Grant Sophie Thatcher Chloe East Scott Beck and Bryan Woods (directors/screenplay); Hugh Grant, Sophie Thatcher, Chloe East Horror Thriller"
927,Marielle Heller,Amy Adams,Scoot McNairy,Arleigh Patrick Snowden,Comedy Fantasy Horror,nightbitch,Amy Adams Scoot McNairy Arleigh Patrick Snowden Marielle Heller Comedy Fantasy Horror
928,Kyle Mooney,Jaeden Martell,Julian Dennison,Rachel Zegler,Science Fiction Comedy Horror,y2k,Jaeden Martell Julian Dennison Rachel Zegler Kyle Mooney Science Fiction Comedy Horror
929,Uberto Pasolini,Ralph Fiennes,Juliette Binoche,Charlie Plummer,Horror Science Fiction,the return,Ralph Fiennes Juliette Binoche Charlie Plummer Uberto Pasolini Horror Science Fiction
930,Steven C. Miller,Frank Grillo,Katrina Law,Ilfenesh Hadera,Action Horror,werewolves: the beast amog us,Frank Grillo Katrina Law Ilfenesh Hadera Steven C. Miller Action Horror
931,Ben Smallbone,Neal McDonough,Dawn Olivieri,Currie Graham,Horror Thriller Western,homestead,Neal McDonough Dawn Olivieri Currie Graham Ben Smallbone Horror Thriller Western
932,Robert Eggers,Bill SkarsgÃ¥rd,Nicholas Hoult,Lily-Rose Depp,Drama Fantasy Horror,nosferatu,Bill SkarsgÃ¥rd Nicholas Hoult Lily-Rose Depp Robert Eggers Drama Fantasy Horror
